"TOT_P","GRD_ID","CNTR_CODE","METHD_CL","YEAR","DATA_SRC","TOT_P_CON_DT"
1,"1kmN3893E4133","NO","A",2011,"NO","0"
10,"1kmN3893E4134","NO","A",2011,"NO","0"
36,"1kmN3893E4136","NO","A",2011,"NO","0"
14,"1kmN3893E4137","NO","A",2011,"NO","0"
24,"1kmN3893E4138","NO","A",2011,"NO","0"
59,"1kmN3893E4139","NO","A",2011,"NO","0"
25,"1kmN3893E4140","NO","A",2011,"NO","0"
35,"1kmN3893E4141","NO","A",2011,"NO","0"
4,"1kmN3893E4142","NO","A",2011,"NO","0"
4,"1kmN3893E4143","NO","A",2011,"NO","0"
11,"1kmN3893E4144","NO","A",2011,"NO","0"
205,"1kmN3893E4145","NO","A",2011,"NO","0"
263,"1kmN3893E4147","NO","A",2011,"NO","0"
6,"1kmN3893E4148","NO","A",2011,"NO","0"
9,"1kmN3893E4151","NO","A",2011,"NO","0"
11,"1kmN3893E4153","NO","A",2011,"NO","0"
1,"1kmN3893E4154","NO","A",2011,"NO","0"
7,"1kmN3893E4155","NO","A",2011,"NO","0"
10,"1kmN3893E4156","NO","A",2011,"NO","0"
12,"1kmN3893E4157","NO","A",2011,"NO","0"
14,"1kmN3893E4161","NO","A",2011,"NO","0"
4,"1kmN3893E4162","NO","A",2011,"NO","0"
50,"1kmN3893E4163","NO","A",2011,"NO","0"
62,"1kmN3893E4164","NO","A",2011,"NO","0"
5,"1kmN3893E4165","NO","A",2011,"NO","0"
3,"1kmN3893E4166","NO","A",2011,"NO","0"
1,"1kmN3893E4167","NO","A",2011,"NO","0"
7,"1kmN3893E4168","NO","A",2011,"NO","0"
3,"1kmN3893E4169","NO","A",2011,"NO","0"
28,"1kmN3893E4174","NO","A",2011,"NO","0"
86,"1kmN3893E4175","NO","A",2011,"NO","0"
5,"1kmN3893E4179","NO","A",2011,"NO","0"
6,"1kmN3893E4180","NO","A",2011,"NO","0"
1,"1kmN3893E4181","NO","A",2011,"NO","0"
13,"1kmN3893E4183","NO","A",2011,"NO","0"
22,"1kmN3893E4188","NO","A",2011,"NO","0"
83,"1kmN3893E4193","NO","A",2011,"NO","0"
364,"1kmN3893E4194","NO","A",2011,"NO","0"
86,"1kmN3893E4195","NO","A",2011,"NO","0"
256,"1kmN3893E4198","NO","A",2011,"NO","0"
1746,"1kmN3893E4199","NO","A",2011,"NO","0"
2197,"1kmN3893E4200","NO","A",2011,"NO","0"
364,"1kmN3893E4201","NO","A",2011,"NO","0"
13,"1kmN3893E4206","NO","A",2011,"NO","0"
803,"1kmN3893E4207","NO","A",2011,"NO","0"
1159,"1kmN3893E4208","NO","A",2011,"NO","0"
148,"1kmN3893E4209","NO","A",2011,"NO","0"
48,"1kmN3893E4210","NO","A",2011,"NO","0"
13,"1kmN3893E4211","NO","A",2011,"NO","0"
11,"1kmN3893E4212","NO","A",2011,"NO","0"
14,"1kmN3893E4213","NO","A",2011,"NO","0"
85,"1kmN3893E4215","NO","A",2011,"NO","0"
52,"1kmN3893E4216","NO","A",2011,"NO","0"
18,"1kmN3893E4217","NO","A",2011,"NO","0"
2,"1kmN3894E4118","NO","A",2011,"NO","0"
91,"1kmN3894E4119","NO","A",2011,"NO","0"
7,"1kmN3894E4121","NO","A",2011,"NO","0"
78,"1kmN3894E4122","NO","A",2011,"NO","0"
64,"1kmN3894E4123","NO","A",2011,"NO","0"
46,"1kmN3894E4124","NO","A",2011,"NO","0"
16,"1kmN3894E4125","NO","A",2011,"NO","0"
17,"1kmN3894E4126","NO","A",2011,"NO","0"
44,"1kmN3894E4127","NO","A",2011,"NO","0"
61,"1kmN3894E4128","NO","A",2011,"NO","0"
27,"1kmN3894E4129","NO","A",2011,"NO","0"
2,"1kmN3894E4130","NO","A",2011,"NO","0"
21,"1kmN3894E4131","NO","A",2011,"NO","0"
8,"1kmN3894E4136","NO","A",2011,"NO","0"
12,"1kmN3894E4137","NO","A",2011,"NO","0"
3,"1kmN3894E4138","NO","A",2011,"NO","0"
41,"1kmN3894E4139","NO","A",2011,"NO","0"
19,"1kmN3894E4140","NO","A",2011,"NO","0"
43,"1kmN3894E4141","NO","A",2011,"NO","0"
13,"1kmN3894E4142","NO","A",2011,"NO","0"
13,"1kmN3894E4143","NO","A",2011,"NO","0"
21,"1kmN3894E4144","NO","A",2011,"NO","0"
57,"1kmN3894E4145","NO","A",2011,"NO","0"
51,"1kmN3894E4146","NO","A",2011,"NO","0"
46,"1kmN3894E4147","NO","A",2011,"NO","0"
4,"1kmN3894E4149","NO","A",2011,"NO","0"
10,"1kmN3894E4155","NO","A",2011,"NO","0"
5,"1kmN3894E4159","NO","A",2011,"NO","0"
2,"1kmN3894E4160","NO","A",2011,"NO","0"
28,"1kmN3894E4163","NO","A",2011,"NO","0"
112,"1kmN3894E4164","NO","A",2011,"NO","0"
2,"1kmN3894E4165","NO","A",2011,"NO","0"
2,"1kmN3894E4167","NO","A",2011,"NO","0"
7,"1kmN3894E4168","NO","A",2011,"NO","0"
16,"1kmN3894E4172","NO","A",2011,"NO","0"
52,"1kmN3894E4175","NO","A",2011,"NO","0"
1,"1kmN3894E4176","NO","A",2011,"NO","0"
5,"1kmN3894E4179","NO","A",2011,"NO","0"
15,"1kmN3894E4180","NO","A",2011,"NO","0"
7,"1kmN3894E4184","NO","A",2011,"NO","0"
4,"1kmN3894E4186","NO","A",2011,"NO","0"
2,"1kmN3894E4193","NO","A",2011,"NO","0"
251,"1kmN3894E4194","NO","A",2011,"NO","0"
4,"1kmN3894E4195","NO","A",2011,"NO","0"
443,"1kmN3894E4198","NO","A",2011,"NO","0"
1870,"1kmN3894E4199","NO","A",2011,"NO","0"
1782,"1kmN3894E4200","NO","A",2011,"NO","0"
91,"1kmN3894E4201","NO","A",2011,"NO","0"
190,"1kmN3894E4206","NO","A",2011,"NO","0"
1089,"1kmN3894E4207","NO","A",2011,"NO","0"
499,"1kmN3894E4208","NO","A",2011,"NO","0"
21,"1kmN3894E4209","NO","A",2011,"NO","0"
39,"1kmN3894E4210","NO","A",2011,"NO","0"
9,"1kmN3894E4211","NO","A",2011,"NO","0"
24,"1kmN3894E4212","NO","A",2011,"NO","0"
10,"1kmN3894E4213","NO","A",2011,"NO","0"
83,"1kmN3894E4215","NO","A",2011,"NO","0"
44,"1kmN3894E4216","NO","A",2011,"NO","0"
48,"1kmN3894E4217","NO","A",2011,"NO","0"
82,"1kmN3895E4120","NO","A",2011,"NO","0"
40,"1kmN3895E4121","NO","A",2011,"NO","0"
85,"1kmN3895E4122","NO","A",2011,"NO","0"
137,"1kmN3895E4123","NO","A",2011,"NO","0"
9,"1kmN3895E4124","NO","A",2011,"NO","0"
41,"1kmN3895E4125","NO","A",2011,"NO","0"
4,"1kmN3895E4126","NO","A",2011,"NO","0"
19,"1kmN3895E4128","NO","A",2011,"NO","0"
1,"1kmN3895E4130","NO","A",2011,"NO","0"
4,"1kmN3895E4131","NO","A",2011,"NO","0"
3,"1kmN3895E4133","NO","A",2011,"NO","0"
2,"1kmN3895E4134","NO","A",2011,"NO","0"
4,"1kmN3895E4135","NO","A",2011,"NO","0"
10,"1kmN3895E4145","NO","A",2011,"NO","0"
178,"1kmN3895E4146","NO","A",2011,"NO","0"
1059,"1kmN3895E4147","NO","A",2011,"NO","0"
105,"1kmN3895E4148","NO","A",2011,"NO","0"
7,"1kmN3895E4149","NO","A",2011,"NO","0"
12,"1kmN3895E4150","NO","A",2011,"NO","0"
9,"1kmN3895E4151","NO","A",2011,"NO","0"
5,"1kmN3895E4155","NO","A",2011,"NO","0"
2,"1kmN3895E4156","NO","A",2011,"NO","0"
2,"1kmN3895E4163","NO","A",2011,"NO","0"
7,"1kmN3895E4165","NO","A",2011,"NO","0"
8,"1kmN3895E4167","NO","A",2011,"NO","0"
10,"1kmN3895E4170","NO","A",2011,"NO","0"
7,"1kmN3895E4171","NO","A",2011,"NO","0"
4,"1kmN3895E4172","NO","A",2011,"NO","0"
6,"1kmN3895E4173","NO","A",2011,"NO","0"
10,"1kmN3895E4175","NO","A",2011,"NO","0"
15,"1kmN3895E4176","NO","A",2011,"NO","0"
4,"1kmN3895E4181","NO","A",2011,"NO","0"
3,"1kmN3895E4183","NO","A",2011,"NO","0"
4,"1kmN3895E4186","NO","A",2011,"NO","0"
3,"1kmN3895E4188","NO","A",2011,"NO","0"
1,"1kmN3895E4189","NO","A",2011,"NO","0"
11,"1kmN3895E4192","NO","A",2011,"NO","0"
122,"1kmN3895E4193","NO","A",2011,"NO","0"
99,"1kmN3895E4194","NO","A",2011,"NO","0"
69,"1kmN3895E4195","NO","A",2011,"NO","0"
104,"1kmN3895E4196","NO","A",2011,"NO","0"
33,"1kmN3895E4197","NO","A",2011,"NO","0"
1496,"1kmN3895E4198","NO","A",2011,"NO","0"
1152,"1kmN3895E4199","NO","A",2011,"NO","0"
2289,"1kmN3895E4200","NO","A",2011,"NO","0"
1987,"1kmN3895E4201","NO","A",2011,"NO","0"
2921,"1kmN3895E4202","NO","A",2011,"NO","0"
3193,"1kmN3895E4203","NO","A",2011,"NO","0"
1793,"1kmN3895E4204","NO","A",2011,"NO","0"
1904,"1kmN3895E4206","NO","A",2011,"NO","0"
1235,"1kmN3895E4207","NO","A",2011,"NO","0"
1,"1kmN3895E4208","NO","A",2011,"NO","0"
15,"1kmN3895E4209","NO","A",2011,"NO","0"
35,"1kmN3895E4210","NO","A",2011,"NO","0"
17,"1kmN3895E4211","NO","A",2011,"NO","0"
3,"1kmN3895E4212","NO","A",2011,"NO","0"
14,"1kmN3895E4213","NO","A",2011,"NO","0"
9,"1kmN3895E4214","NO","A",2011,"NO","0"
128,"1kmN3895E4215","NO","A",2011,"NO","0"
33,"1kmN3895E4216","NO","A",2011,"NO","0"
30,"1kmN3895E4217","NO","A",2011,"NO","0"
1,"1kmN3895E4218","NO","A",2011,"NO","0"
70,"1kmN3896E4120","NO","A",2011,"NO","0"
45,"1kmN3896E4121","NO","A",2011,"NO","0"
19,"1kmN3896E4122","NO","A",2011,"NO","0"
10,"1kmN3896E4123","NO","A",2011,"NO","0"
8,"1kmN3896E4124","NO","A",2011,"NO","0"
24,"1kmN3896E4125","NO","A",2011,"NO","0"
11,"1kmN3896E4126","NO","A",2011,"NO","0"
29,"1kmN3896E4127","NO","A",2011,"NO","0"
9,"1kmN3896E4128","NO","A",2011,"NO","0"
7,"1kmN3896E4134","NO","A",2011,"NO","0"
10,"1kmN3896E4135","NO","A",2011,"NO","0"
4,"1kmN3896E4143","NO","A",2011,"NO","0"
18,"1kmN3896E4144","NO","A",2011,"NO","0"
21,"1kmN3896E4146","NO","A",2011,"NO","0"
414,"1kmN3896E4147","NO","A",2011,"NO","0"
628,"1kmN3896E4148","NO","A",2011,"NO","0"
7,"1kmN3896E4149","NO","A",2011,"NO","0"
5,"1kmN3896E4150","NO","A",2011,"NO","0"
2,"1kmN3896E4151","NO","A",2011,"NO","0"
11,"1kmN3896E4152","NO","A",2011,"NO","0"
23,"1kmN3896E4154","NO","A",2011,"NO","0"
2,"1kmN3896E4160","NO","A",2011,"NO","0"
7,"1kmN3896E4162","NO","A",2011,"NO","0"
8,"1kmN3896E4168","NO","A",2011,"NO","0"
4,"1kmN3896E4172","NO","A",2011,"NO","0"
9,"1kmN3896E4174","NO","A",2011,"NO","0"
17,"1kmN3896E4177","NO","A",2011,"NO","0"
2,"1kmN3896E4183","NO","A",2011,"NO","0"
1,"1kmN3896E4184","NO","A",2011,"NO","0"
18,"1kmN3896E4187","NO","A",2011,"NO","0"
5,"1kmN3896E4191","NO","A",2011,"NO","0"
88,"1kmN3896E4192","NO","A",2011,"NO","0"
668,"1kmN3896E4193","NO","A",2011,"NO","0"
25,"1kmN3896E4194","NO","A",2011,"NO","0"
42,"1kmN3896E4195","NO","A",2011,"NO","0"
1,"1kmN3896E4196","NO","A",2011,"NO","0"
739,"1kmN3896E4198","NO","A",2011,"NO","0"
524,"1kmN3896E4199","NO","A",2011,"NO","0"
1322,"1kmN3896E4200","NO","A",2011,"NO","0"
1420,"1kmN3896E4201","NO","A",2011,"NO","0"
1526,"1kmN3896E4202","NO","A",2011,"NO","0"
3544,"1kmN3896E4203","NO","A",2011,"NO","0"
2399,"1kmN3896E4204","NO","A",2011,"NO","0"
1063,"1kmN3896E4206","NO","A",2011,"NO","0"
1667,"1kmN3896E4207","NO","A",2011,"NO","0"
207,"1kmN3896E4208","NO","A",2011,"NO","0"
20,"1kmN3896E4209","NO","A",2011,"NO","0"
26,"1kmN3896E4210","NO","A",2011,"NO","0"
12,"1kmN3896E4211","NO","A",2011,"NO","0"
20,"1kmN3896E4213","NO","A",2011,"NO","0"
24,"1kmN3896E4214","NO","A",2011,"NO","0"
28,"1kmN3896E4215","NO","A",2011,"NO","0"
70,"1kmN3896E4216","NO","A",2011,"NO","0"
7,"1kmN3896E4217","NO","A",2011,"NO","0"
27,"1kmN3896E4218","NO","A",2011,"NO","0"
5,"1kmN3897E4120","NO","A",2011,"NO","0"
40,"1kmN3897E4121","NO","A",2011,"NO","0"
3,"1kmN3897E4122","NO","A",2011,"NO","0"
21,"1kmN3897E4123","NO","A",2011,"NO","0"
4,"1kmN3897E4125","NO","A",2011,"NO","0"
7,"1kmN3897E4126","NO","A",2011,"NO","0"
7,"1kmN3897E4134","NO","A",2011,"NO","0"
11,"1kmN3897E4140","NO","A",2011,"NO","0"
11,"1kmN3897E4141","NO","A",2011,"NO","0"
2,"1kmN3897E4142","NO","A",2011,"NO","0"
5,"1kmN3897E4143","NO","A",2011,"NO","0"
18,"1kmN3897E4144","NO","A",2011,"NO","0"
10,"1kmN3897E4145","NO","A",2011,"NO","0"
241,"1kmN3897E4146","NO","A",2011,"NO","0"
163,"1kmN3897E4147","NO","A",2011,"NO","0"
144,"1kmN3897E4148","NO","A",2011,"NO","0"
506,"1kmN3897E4149","NO","A",2011,"NO","0"
16,"1kmN3897E4150","NO","A",2011,"NO","0"
2,"1kmN3897E4151","NO","A",2011,"NO","0"
4,"1kmN3897E4152","NO","A",2011,"NO","0"
5,"1kmN3897E4153","NO","A",2011,"NO","0"
8,"1kmN3897E4157","NO","A",2011,"NO","0"
3,"1kmN3897E4162","NO","A",2011,"NO","0"
6,"1kmN3897E4163","NO","A",2011,"NO","0"
7,"1kmN3897E4165","NO","A",2011,"NO","0"
1,"1kmN3897E4168","NO","A",2011,"NO","0"
8,"1kmN3897E4170","NO","A",2011,"NO","0"
13,"1kmN3897E4172","NO","A",2011,"NO","0"
4,"1kmN3897E4173","NO","A",2011,"NO","0"
2,"1kmN3897E4175","NO","A",2011,"NO","0"
8,"1kmN3897E4176","NO","A",2011,"NO","0"
8,"1kmN3897E4177","NO","A",2011,"NO","0"
1,"1kmN3897E4184","NO","A",2011,"NO","0"
6,"1kmN3897E4185","NO","A",2011,"NO","0"
3,"1kmN3897E4187","NO","A",2011,"NO","0"
4,"1kmN3897E4188","NO","A",2011,"NO","0"
3,"1kmN3897E4190","NO","A",2011,"NO","0"
9,"1kmN3897E4192","NO","A",2011,"NO","0"
383,"1kmN3897E4193","NO","A",2011,"NO","0"
261,"1kmN3897E4194","NO","A",2011,"NO","0"
146,"1kmN3897E4200","NO","A",2011,"NO","0"
895,"1kmN3897E4202","NO","A",2011,"NO","0"
649,"1kmN3897E4203","NO","A",2011,"NO","0"
1071,"1kmN3897E4204","NO","A",2011,"NO","0"
882,"1kmN3897E4205","NO","A",2011,"NO","0"
117,"1kmN3897E4206","NO","A",2011,"NO","0"
130,"1kmN3897E4207","NO","A",2011,"NO","0"
552,"1kmN3897E4208","NO","A",2011,"NO","0"
18,"1kmN3897E4209","NO","A",2011,"NO","0"
7,"1kmN3897E4212","NO","A",2011,"NO","0"
7,"1kmN3897E4213","NO","A",2011,"NO","0"
25,"1kmN3897E4214","NO","A",2011,"NO","0"
53,"1kmN3897E4215","NO","A",2011,"NO","0"
75,"1kmN3897E4216","NO","A",2011,"NO","0"
222,"1kmN3897E4217","NO","A",2011,"NO","0"
92,"1kmN3897E4218","NO","A",2011,"NO","0"
4,"1kmN3898E4121","NO","A",2011,"NO","0"
21,"1kmN3898E4123","NO","A",2011,"NO","0"
4,"1kmN3898E4133","NO","A",2011,"NO","0"
2,"1kmN3898E4138","NO","A",2011,"NO","0"
3,"1kmN3898E4141","NO","A",2011,"NO","0"
3,"1kmN3898E4142","NO","A",2011,"NO","0"
8,"1kmN3898E4143","NO","A",2011,"NO","0"
9,"1kmN3898E4144","NO","A",2011,"NO","0"
32,"1kmN3898E4145","NO","A",2011,"NO","0"
11,"1kmN3898E4146","NO","A",2011,"NO","0"
14,"1kmN3898E4147","NO","A",2011,"NO","0"
108,"1kmN3898E4148","NO","A",2011,"NO","0"
695,"1kmN3898E4149","NO","A",2011,"NO","0"
612,"1kmN3898E4150","NO","A",2011,"NO","0"
133,"1kmN3898E4151","NO","A",2011,"NO","0"
24,"1kmN3898E4152","NO","A",2011,"NO","0"
10,"1kmN3898E4154","NO","A",2011,"NO","0"
3,"1kmN3898E4157","NO","A",2011,"NO","0"
1,"1kmN3898E4164","NO","A",2011,"NO","0"
23,"1kmN3898E4165","NO","A",2011,"NO","0"
9,"1kmN3898E4168","NO","A",2011,"NO","0"
1,"1kmN3898E4171","NO","A",2011,"NO","0"
1,"1kmN3898E4172","NO","A",2011,"NO","0"
3,"1kmN3898E4173","NO","A",2011,"NO","0"
92,"1kmN3898E4176","NO","A",2011,"NO","0"
20,"1kmN3898E4177","NO","A",2011,"NO","0"
89,"1kmN3898E4178","NO","A",2011,"NO","0"
12,"1kmN3898E4180","NO","A",2011,"NO","0"
17,"1kmN3898E4181","NO","A",2011,"NO","0"
2,"1kmN3898E4182","NO","A",2011,"NO","0"
11,"1kmN3898E4183","NO","A",2011,"NO","0"
5,"1kmN3898E4188","NO","A",2011,"NO","0"
91,"1kmN3898E4192","NO","A",2011,"NO","0"
487,"1kmN3898E4193","NO","A",2011,"NO","0"
823,"1kmN3898E4194","NO","A",2011,"NO","0"
157,"1kmN3898E4195","NO","A",2011,"NO","0"
3,"1kmN3898E4199","NO","A",2011,"NO","0"
9,"1kmN3898E4200","NO","A",2011,"NO","0"
130,"1kmN3898E4201","NO","A",2011,"NO","0"
644,"1kmN3898E4202","NO","A",2011,"NO","0"
1475,"1kmN3898E4204","NO","A",2011,"NO","0"
1022,"1kmN3898E4205","NO","A",2011,"NO","0"
113,"1kmN3898E4207","NO","A",2011,"NO","0"
2357,"1kmN3898E4208","NO","A",2011,"NO","0"
28,"1kmN3898E4209","NO","A",2011,"NO","0"
1,"1kmN3898E4210","NO","A",2011,"NO","0"
3,"1kmN3898E4211","NO","A",2011,"NO","0"
4,"1kmN3898E4212","NO","A",2011,"NO","0"
8,"1kmN3898E4214","NO","A",2011,"NO","0"
23,"1kmN3898E4216","NO","A",2011,"NO","0"
66,"1kmN3898E4217","NO","A",2011,"NO","0"
16,"1kmN3898E4218","NO","A",2011,"NO","0"
21,"1kmN3898E4219","NO","A",2011,"NO","0"
3,"1kmN3899E4121","NO","A",2011,"NO","0"
1,"1kmN3899E4123","NO","A",2011,"NO","0"
3,"1kmN3899E4124","NO","A",2011,"NO","0"
13,"1kmN3899E4131","NO","A",2011,"NO","0"
19,"1kmN3899E4132","NO","A",2011,"NO","0"
4,"1kmN3899E4133","NO","A",2011,"NO","0"
4,"1kmN3899E4141","NO","A",2011,"NO","0"
25,"1kmN3899E4145","NO","A",2011,"NO","0"
55,"1kmN3899E4147","NO","A",2011,"NO","0"
18,"1kmN3899E4149","NO","A",2011,"NO","0"
26,"1kmN3899E4150","NO","A",2011,"NO","0"
13,"1kmN3899E4151","NO","A",2011,"NO","0"
9,"1kmN3899E4154","NO","A",2011,"NO","0"
9,"1kmN3899E4155","NO","A",2011,"NO","0"
6,"1kmN3899E4156","NO","A",2011,"NO","0"
13,"1kmN3899E4162","NO","A",2011,"NO","0"
12,"1kmN3899E4164","NO","A",2011,"NO","0"
25,"1kmN3899E4165","NO","A",2011,"NO","0"
5,"1kmN3899E4166","NO","A",2011,"NO","0"
4,"1kmN3899E4167","NO","A",2011,"NO","0"
7,"1kmN3899E4171","NO","A",2011,"NO","0"
14,"1kmN3899E4172","NO","A",2011,"NO","0"
1,"1kmN3899E4173","NO","A",2011,"NO","0"
7,"1kmN3899E4174","NO","A",2011,"NO","0"
115,"1kmN3899E4176","NO","A",2011,"NO","0"
141,"1kmN3899E4177","NO","A",2011,"NO","0"
4,"1kmN3899E4178","NO","A",2011,"NO","0"
4,"1kmN3899E4183","NO","A",2011,"NO","0"
9,"1kmN3899E4188","NO","A",2011,"NO","0"
100,"1kmN3899E4191","NO","A",2011,"NO","0"
192,"1kmN3899E4192","NO","A",2011,"NO","0"
36,"1kmN3899E4193","NO","A",2011,"NO","0"
42,"1kmN3899E4195","NO","A",2011,"NO","0"
34,"1kmN3899E4198","NO","A",2011,"NO","0"
3,"1kmN3899E4199","NO","A",2011,"NO","0"
1,"1kmN3899E4200","NO","A",2011,"NO","0"
2,"1kmN3899E4201","NO","A",2011,"NO","0"
16,"1kmN3899E4203","NO","A",2011,"NO","0"
272,"1kmN3899E4204","NO","A",2011,"NO","0"
571,"1kmN3899E4205","NO","A",2011,"NO","0"
1364,"1kmN3899E4208","NO","A",2011,"NO","0"
2,"1kmN3899E4211","NO","A",2011,"NO","0"
1,"1kmN3899E4212","NO","A",2011,"NO","0"
3,"1kmN3899E4214","NO","A",2011,"NO","0"
9,"1kmN3899E4215","NO","A",2011,"NO","0"
4,"1kmN3899E4216","NO","A",2011,"NO","0"
25,"1kmN3899E4217","NO","A",2011,"NO","0"
12,"1kmN3899E4218","NO","A",2011,"NO","0"
23,"1kmN3899E4220","NO","A",2011,"NO","0"
47,"1kmN3899E4221","NO","A",2011,"NO","0"
2,"1kmN3899E4222","NO","A",2011,"NO","0"
9,"1kmN3900E4123","NO","A",2011,"NO","0"
6,"1kmN3900E4124","NO","A",2011,"NO","0"
2,"1kmN3900E4141","NO","A",2011,"NO","0"
3,"1kmN3900E4144","NO","A",2011,"NO","0"
58,"1kmN3900E4145","NO","A",2011,"NO","0"
26,"1kmN3900E4147","NO","A",2011,"NO","0"
11,"1kmN3900E4148","NO","A",2011,"NO","0"
21,"1kmN3900E4149","NO","A",2011,"NO","0"
12,"1kmN3900E4150","NO","A",2011,"NO","0"
1,"1kmN3900E4155","NO","A",2011,"NO","0"
15,"1kmN3900E4156","NO","A",2011,"NO","0"
14,"1kmN3900E4164","NO","A",2011,"NO","0"
5,"1kmN3900E4165","NO","A",2011,"NO","0"
8,"1kmN3900E4167","NO","A",2011,"NO","0"
7,"1kmN3900E4169","NO","A",2011,"NO","0"
24,"1kmN3900E4170","NO","A",2011,"NO","0"
2,"1kmN3900E4171","NO","A",2011,"NO","0"
19,"1kmN3900E4175","NO","A",2011,"NO","0"
27,"1kmN3900E4176","NO","A",2011,"NO","0"
2,"1kmN3900E4179","NO","A",2011,"NO","0"
92,"1kmN3900E4191","NO","A",2011,"NO","0"
2,"1kmN3900E4195","NO","A",2011,"NO","0"
234,"1kmN3900E4198","NO","A",2011,"NO","0"
909,"1kmN3900E4199","NO","A",2011,"NO","0"
31,"1kmN3900E4200","NO","A",2011,"NO","0"
2,"1kmN3900E4203","NO","A",2011,"NO","0"
125,"1kmN3900E4204","NO","A",2011,"NO","0"
280,"1kmN3900E4205","NO","A",2011,"NO","0"
1,"1kmN3900E4206","NO","A",2011,"NO","0"
4,"1kmN3900E4207","NO","A",2011,"NO","0"
636,"1kmN3900E4208","NO","A",2011,"NO","0"
4,"1kmN3900E4214","NO","A",2011,"NO","0"
10,"1kmN3900E4216","NO","A",2011,"NO","0"
15,"1kmN3900E4217","NO","A",2011,"NO","0"
20,"1kmN3900E4218","NO","A",2011,"NO","0"
2,"1kmN3900E4219","NO","A",2011,"NO","0"
80,"1kmN3900E4220","NO","A",2011,"NO","0"
3,"1kmN3900E4222","NO","A",2011,"NO","0"
44,"1kmN3900E4223","NO","A",2011,"NO","0"
12,"1kmN3900E4224","NO","A",2011,"NO","0"
36,"1kmN3901E4125","NO","A",2011,"NO","0"
7,"1kmN3901E4126","NO","A",2011,"NO","0"
3,"1kmN3901E4127","NO","A",2011,"NO","0"
6,"1kmN3901E4132","NO","A",2011,"NO","0"
6,"1kmN3901E4140","NO","A",2011,"NO","0"
3,"1kmN3901E4143","NO","A",2011,"NO","0"
18,"1kmN3901E4144","NO","A",2011,"NO","0"
10,"1kmN3901E4145","NO","A",2011,"NO","0"
10,"1kmN3901E4147","NO","A",2011,"NO","0"
15,"1kmN3901E4150","NO","A",2011,"NO","0"
2,"1kmN3901E4154","NO","A",2011,"NO","0"
8,"1kmN3901E4156","NO","A",2011,"NO","0"
10,"1kmN3901E4161","NO","A",2011,"NO","0"
19,"1kmN3901E4164","NO","A",2011,"NO","0"
34,"1kmN3901E4165","NO","A",2011,"NO","0"
16,"1kmN3901E4167","NO","A",2011,"NO","0"
2,"1kmN3901E4169","NO","A",2011,"NO","0"
38,"1kmN3901E4175","NO","A",2011,"NO","0"
1,"1kmN3901E4181","NO","A",2011,"NO","0"
16,"1kmN3901E4186","NO","A",2011,"NO","0"
3,"1kmN3901E4187","NO","A",2011,"NO","0"
1,"1kmN3901E4188","NO","A",2011,"NO","0"
7,"1kmN3901E4190","NO","A",2011,"NO","0"
56,"1kmN3901E4191","NO","A",2011,"NO","0"
22,"1kmN3901E4196","NO","A",2011,"NO","0"
23,"1kmN3901E4198","NO","A",2011,"NO","0"
211,"1kmN3901E4199","NO","A",2011,"NO","0"
399,"1kmN3901E4204","NO","A",2011,"NO","0"
1063,"1kmN3901E4205","NO","A",2011,"NO","0"
3,"1kmN3901E4206","NO","A",2011,"NO","0"
7,"1kmN3901E4207","NO","A",2011,"NO","0"
49,"1kmN3901E4208","NO","A",2011,"NO","0"
26,"1kmN3901E4209","NO","A",2011,"NO","0"
3,"1kmN3901E4210","NO","A",2011,"NO","0"
6,"1kmN3901E4215","NO","A",2011,"NO","0"
21,"1kmN3901E4216","NO","A",2011,"NO","0"
16,"1kmN3901E4217","NO","A",2011,"NO","0"
3,"1kmN3901E4218","NO","A",2011,"NO","0"
2,"1kmN3901E4219","NO","A",2011,"NO","0"
5,"1kmN3901E4220","NO","A",2011,"NO","0"
21,"1kmN3901E4223","NO","A",2011,"NO","0"
42,"1kmN3901E4224","NO","A",2011,"NO","0"
1,"1kmN3901E4225","NO","A",2011,"NO","0"
3,"1kmN3902E4130","NO","A",2011,"NO","0"
7,"1kmN3902E4131","NO","A",2011,"NO","0"
34,"1kmN3902E4132","NO","A",2011,"NO","0"
5,"1kmN3902E4133","NO","A",2011,"NO","0"
2,"1kmN3902E4134","NO","A",2011,"NO","0"
1,"1kmN3902E4136","NO","A",2011,"NO","0"
5,"1kmN3902E4143","NO","A",2011,"NO","0"
2,"1kmN3902E4144","NO","A",2011,"NO","0"
5,"1kmN3902E4146","NO","A",2011,"NO","0"
12,"1kmN3902E4147","NO","A",2011,"NO","0"
1,"1kmN3902E4149","NO","A",2011,"NO","0"
7,"1kmN3902E4150","NO","A",2011,"NO","0"
27,"1kmN3902E4151","NO","A",2011,"NO","0"
5,"1kmN3902E4161","NO","A",2011,"NO","0"
5,"1kmN3902E4163","NO","A",2011,"NO","0"
79,"1kmN3902E4164","NO","A",2011,"NO","0"
1,"1kmN3902E4167","NO","A",2011,"NO","0"
8,"1kmN3902E4169","NO","A",2011,"NO","0"
1,"1kmN3902E4170","NO","A",2011,"NO","0"
3,"1kmN3902E4173","NO","A",2011,"NO","0"
37,"1kmN3902E4174","NO","A",2011,"NO","0"
155,"1kmN3902E4175","NO","A",2011,"NO","0"
4,"1kmN3902E4178","NO","A",2011,"NO","0"
